"REF_DATE","GEO","DGUID","Labour force characteristics","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001-01","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3847.7","","","","1"
"2001-02","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3855.3","","","","1"
"2001-03","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3863.8","","","","1"
"2001-04","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3874.7","","","","1"
"2001-05","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3884.0","","","","1"
"2001-06","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3893.0","","","","1"
"2001-07","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3904.1","","","","1"
"2001-08","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3912.9","","","","1"
"2001-09","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3921.0","","","","1"
"2001-10","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3928.9","","","","1"
"2001-11","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3936.6","","","","1"
"2001-12","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3943.8","","","","1"
"2002-01","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3954.0","","","","1"
"2002-02","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3962.0","","","","1"
"2002-03","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3970.8","","","","1"
"2002-04","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3981.7","","","","1"
"2002-05","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3990.6","","","","1"
"2002-06","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","3999.9","","","","1"
"2002-07","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4009.3","","","","1"
"2002-08","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4015.1","","","","1"
"2002-09","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4021.9","","","","1"
"2002-10","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4027.2","","","","1"
"2002-11","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4032.5","","","","1"
"2002-12","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4037.5","","","","1"
"2003-01","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4043.2","","","","1"
"2003-02","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4048.5","","","","1"
"2003-03","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4054.7","","","","1"
"2003-04","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4062.3","","","","1"
"2003-05","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4068.5","","","","1"
"2003-06","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4076.3","","","","1"
"2003-07","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4083.0","","","","1"
"2003-08","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4089.2","","","","1"
"2003-09","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4096.9","","","","1"
"2003-10","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4103.2","","","","1"
"2003-11","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4109.0","","","","1"
"2003-12","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4114.5","","","","1"
"2004-01","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4120.7","","","","1"
"2004-02","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4127.5","","","","1"
"2004-03","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4133.8","","","","1"
"2004-04","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4140.4","","","","1"
"2004-05","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4147.3","","","","1"
"2004-06","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4155.8","","","","1"
"2004-07","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4162.7","","","","1"
"2004-08","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4170.3","","","","1"
"2004-09","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4176.7","","","","1"
"2004-10","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4182.6","","","","1"
"2004-11","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4188.1","","","","1"
"2004-12","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4193.4","","","","1"
"2005-01","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4199.9","","","","1"
"2005-02","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4206.5","","","","1"
"2005-03","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4212.7","","","","1"
"2005-04","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4219.1","","","","1"
"2005-05","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4227.8","","","","1"
"2005-06","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4235.0","","","","1"
"2005-07","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4242.9","","","","1"
"2005-08","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4251.5","","","","1"
"2005-09","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4258.1","","","","1"
"2005-10","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4264.4","","","","1"
"2005-11","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4270.6","","","","1"
"2005-12","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4276.5","","","","1"
"2006-01","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4284.4","","","","1"
"2006-02","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4290.2","","","","1"
"2006-03","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4296.4","","","","1"
"2006-04","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4303.0","","","","1"
"2006-05","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4311.7","","","","1"
"2006-06","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4318.5","","","","1"
"2006-07","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4325.4","","","","1"
"2006-08","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4333.2","","","","1"
"2006-09","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4339.4","","","","1"
"2006-10","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4345.5","","","","1"
"2006-11","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4351.6","","","","1"
"2006-12","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4357.7","","","","1"
"2007-01","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4364.9","","","","1"
"2007-02","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4370.2","","","","1"
"2007-03","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4375.9","","","","1"
"2007-04","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4383.3","","","","1"
"2007-05","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4389.6","","","","1"
"2007-06","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4396.4","","","","1"
"2007-07","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4405.1","","","","1"
"2007-08","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4411.7","","","","1"
"2007-09","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4418.1","","","","1"
"2007-10","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4424.5","","","","1"
"2007-11","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4430.5","","","","1"
"2007-12","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4436.4","","","","1"
"2008-01","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4444.0","","","","1"
"2008-02","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4449.5","","","","1"
"2008-03","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4455.4","","","","1"
"2008-04","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4463.1","","","","1"
"2008-05","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4469.8","","","","1"
"2008-06","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4478.7","","","","1"
"2008-07","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4486.3","","","","1"
"2008-08","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4493.2","","","","1"
"2008-09","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4501.4","","","","1"
"2008-10","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4507.6","","","","1"
"2008-11","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4513.8","","","","1"
"2008-12","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4519.6","","","","1"
"2009-01","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4526.2","","","","1"
"2009-02","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4532.9","","","","1"
"2009-03","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4538.9","","","","1"
"2009-04","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4545.4","","","","1"
"2009-05","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4552.3","","","","1"
"2009-06","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4561.3","","","","1"
"2009-07","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4569.0","","","","1"
"2009-08","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4576.5","","","","1"
"2009-09","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4585.2","","","","1"
"2009-10","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4592.1","","","","1"
"2009-11","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4598.5","","","","1"
"2009-12","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4604.7","","","","1"
"2010-01","Toronto, Ontario","2011S050335535","Population","Estimate","Seasonally adjusted","Persons","249","thousands","3","v91504716","2.1.1.1","4611.5","","","","1"
