"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"NAME"
"Weekly BCPI"

"DESCRIPTION"
"Weekly Bank of Canada commodity price index."

"SERIES"
"id","label","description"
"W.BCPI","Weekly BCPI Total - v52673503","Weekly Bank of Canada commodity price index - Total"
"W.BCNE","Weekly BCPI Excluding Energy - v52673504","Weekly Bank of Canada commodity price index - Excluding Energy"
"W.ENER","Weekly BCPI Energy - v52673505","Weekly Bank of Canada commodity price index - Energy"
"W.MTLS","Weekly BCPI Metals and Minerals - v52673506","Weekly Bank of Canada commodity price index - Metals and Minerals"
"W.FOPR","Weekly BCPI Forestry - v52673509","Weekly Bank of Canada commodity price index - Forestry"
"W.AGRI","Weekly BCPI Agriculture - v52673507","Weekly Bank of Canada commodity price index - Agriculture"
"W.FISH","Weekly BCPI Fish - v52673508","Weekly Bank of Canada commodity price index - Fish"

"OBSERVATIONS"
"date","W.BCPI","W.BCNE","W.ENER","W.MTLS","W.FOPR","W.AGRI","W.FISH"
"1979-01-03","211.80","176.32","355.97","200.21","187.28","155.60","260.00"
"1979-01-10","213.72","178.52","356.51","203.01","190.60","156.58","258.14"
"1979-01-17","213.72","178.52","356.51","203.01","190.60","156.58","258.14"
"1979-01-24","213.72","178.52","356.51","203.01","190.60","156.58","258.14"
"1979-01-31","213.72","178.52","356.51","203.01","190.60","156.58","258.14"
"1979-02-07","221.61","187.32","360.12","219.50","194.90","165.64","272.61"
"1979-02-14","221.61","187.32","360.12","219.50","194.90","165.64","272.61"
"1979-02-21","221.61","187.32","360.12","219.50","194.90","165.64","272.61"
"1979-02-28","221.61","187.32","360.12","219.50","194.90","165.64","272.61"
"1979-03-07","224.91","190.61","363.37","227.20","195.29","169.91","263.31"
"1979-03-14","224.91","190.61","363.37","227.20","195.29","169.91","263.31"
"1979-03-21","224.91","190.61","363.37","227.20","195.29","169.91","263.31"
"1979-03-28","224.91","190.61","363.37","227.20","195.29","169.91","263.31"
"1979-04-04","226.47","192.57","363.24","231.94","196.84","170.77","268.58"
"1979-04-11","227.51","193.88","363.15","235.11","197.87","171.34","272.09"
"1979-04-18","227.51","193.88","363.15","235.11","197.87","171.34","272.09"
"1979-04-25","227.51","193.88","363.15","235.11","197.87","171.34","272.09"
"1979-05-02","229.33","194.84","368.54","237.30","197.87","172.84","266.93"
"1979-05-09","232.07","196.27","376.63","240.58","197.87","175.09","259.17"
"1979-05-16","232.07","196.27","376.63","240.58","197.87","175.09","259.17"
"1979-05-23","232.07","196.27","376.63","240.58","197.87","175.09","259.17"
"1979-05-30","232.07","196.27","376.63","240.58","197.87","175.09","259.17"
"1979-06-06","236.54","199.24","387.36","243.08","199.46","180.12","253.59"
"1979-06-13","237.66","199.98","390.04","243.71","199.85","181.37","252.20"
"1979-06-20","237.66","199.98","390.04","243.71","199.85","181.37","252.20"
"1979-06-27","237.66","199.98","390.04","243.71","199.85","181.37","252.20"
"1979-07-04","239.62","201.06","395.73","243.34","204.66","179.29","257.62"
"1979-07-11","240.92","201.78","399.53","243.10","207.86","177.91","261.24"
"1979-07-18","240.92","201.78","399.53","243.10","207.86","177.91","261.24"
"1979-07-25","240.92","201.78","399.53","243.10","207.86","177.91","261.24"
"1979-08-01","242.29","202.13","405.37","244.01","209.58","176.72","259.95"
"1979-08-08","247.76","203.52","428.71","247.66","216.45","171.98","254.78"
"1979-08-15","247.76","203.52","428.71","247.66","216.45","171.98","254.78"
"1979-08-22","247.76","203.52","428.71","247.66","216.45","171.98","254.78"
"1979-08-29","247.76","203.52","428.71","247.66","216.45","171.98","254.78"
"1979-09-05","253.67","206.36","448.58","259.10","214.69","174.98","257.11"
"1979-09-12","257.61","208.24","461.82","266.73","213.51","176.98","258.66"
"1979-09-19","257.61","208.24","461.82","266.73","213.51","176.98","258.66"
"1979-09-26","257.61","208.24","461.82","266.73","213.51","176.98","258.66"
"1979-10-03","259.94","209.87","467.25","274.58","214.30","176.56","259.59"
"1979-10-10","261.49","210.95","470.87","279.82","214.82","176.28","260.21"
"1979-10-17","261.49","210.95","470.87","279.82","214.82","176.28","260.21"
"1979-10-24","261.49","210.95","470.87","279.82","214.82","176.28","260.21"
"1979-10-31","261.49","210.95","470.87","279.82","214.82","176.28","260.21"
"1979-11-07","262.74","204.24","513.23","280.93","200.19","173.65","257.36"
"1979-11-14","262.74","204.24","513.23","280.93","200.19","173.65","257.36"
"1979-11-21","262.74","204.24","513.23","280.93","200.19","173.65","257.36"
"1979-11-28","262.74","204.24","513.23","280.93","200.19","173.65","257.36"
"1979-12-05","266.46","206.73","522.72","297.45","197.80","175.11","260.62"
"1979-12-12","268.94","208.40","529.04","308.47","196.20","176.09","262.79"
"1979-12-19","268.94","208.40","529.04","308.47","196.20","176.09","262.79"
"1979-12-26","268.94","208.40","529.04","308.47","196.20","176.09","262.79"
"1980-01-02","274.62","212.65","540.99","327.47","199.13","175.42","265.27"
"1980-01-09","283.12","219.03","558.92","355.97","203.52","174.43","268.99"
"1980-01-16","283.12","219.03","558.92","355.97","203.52","174.43","268.99"
"1980-01-23","283.12","219.03","558.92","355.97","203.52","174.43","268.99"
"1980-01-30","283.12","219.03","558.92","355.97","203.52","174.43","268.99"
"1980-02-06","287.73","220.95","577.27","364.18","203.52","175.49","263.62"
"1980-02-13","288.89","221.43","581.85","366.23","203.52","175.75","262.27"
"1980-02-20","288.89","221.43","581.85","366.23","203.52","175.75","262.27"
"1980-02-27","288.89","221.43","581.85","366.23","203.52","175.75","262.27"
"1980-03-05","283.40","211.78","604.17","341.50","194.65","171.61","270.18"
"1980-03-12","279.75","205.34","619.05","325.02","188.74","168.85","275.45"
"1980-03-19","279.75","205.34","619.05","325.02","188.74","168.85","275.45"
"1980-03-26","279.75","205.34","619.05","325.02","188.74","168.85","275.45"
"1980-04-02","275.72","200.63","622.09","313.69","185.19","166.09","269.46"
"1980-04-09","269.68","193.57","626.65","296.70","179.86","161.95","260.47"
"1980-04-16","269.68","193.57","626.65","296.70","179.86","161.95","260.47"
"1980-04-23","269.68","193.57","626.65","296.70","179.86","161.95","260.47"
"1980-04-30","269.68","193.57","626.65","296.70","179.86","161.95","260.47"
"1980-05-07","275.00","198.54","631.06","286.40","188.99","172.18","211.89"
"1980-05-14","275.00","198.54","631.06","286.40","188.99","172.18","211.89"
"1980-05-21","275.00","198.54","631.06","286.40","188.99","172.18","211.89"
"1980-05-28","275.00","198.54","631.06","286.40","188.99","172.18","211.89"
"1980-06-04","281.01","204.36","634.68","294.12","196.77","175.76","209.72"
"1980-06-11","285.01","208.25","637.09","299.27","201.97","178.15","208.27"
"1980-06-18","285.01","208.25","637.09","299.27","201.97","178.15","208.27"
"1980-06-25","285.01","208.25","637.09","299.27","201.97","178.15","208.27"
"1980-07-02","290.02","213.55","637.77","304.66","205.79","185.03","215.19"
"1980-07-09","297.55","221.50","638.78","312.75","211.52","195.36","225.58"
"1980-07-16","297.55","221.50","638.78","312.75","211.52","195.36","225.58"
"1980-07-23","297.55","221.50","638.78","312.75","211.52","195.36","225.58"
"1980-07-30","297.55","221.50","638.78","312.75","211.52","195.36","225.58"
"1980-08-06","296.94","219.41","647.81","311.31","205.50","196.39","230.34"
"1980-08-13","296.78","218.89","650.07","310.95","203.99","196.65","231.52"
"1980-08-20","296.78","218.89","650.07","310.95","203.99","196.65","231.52"
"1980-08-27","296.78","218.89","650.07","310.95","203.99","196.65","231.52"
"1980-09-03","296.16","218.04","651.28","315.81","197.28","198.37","236.80"
"1980-09-10","295.75","217.47","652.09","319.05","192.80","199.52","240.31"
"1980-09-17","295.75","217.47","652.09","319.05","192.80","199.52","240.31"
"1980-09-24","295.75","217.47","652.09","319.05","192.80","199.52","240.31"
"1980-10-01","296.30","217.89","653.20","318.62","193.59","200.23","233.44"
"1980-10-08","298.48","219.55","657.62","316.91","196.76","203.08","205.94"
"1980-10-15","298.48","219.55","657.62","316.91","196.76","203.08","205.94"
"1980-10-22","298.48","219.55","657.62","316.91","196.76","203.08","205.94"
"1980-10-29","298.48","219.55","657.62","316.91","196.76","203.08","205.94"
"1980-11-05","298.56","218.38","665.97","303.38","199.63","204.67","214.47"
"1980-11-12","298.62","217.60","671.53","294.36","201.55","205.72","220.16"
"1980-11-19","298.62","217.60","671.53","294.36","201.55","205.72","220.16"
"1980-11-26","298.62","217.60","671.53","294.36","201.55","205.72","220.16"
"1980-12-03","297.67","214.79","683.97","291.74","197.32","203.70","217.67"
"1980-12-10","297.03","212.91","692.26","290.82","194.51","202.35","216.02"
"1980-12-17","297.03","212.91","692.26","290.82","194.51","202.35","216.02"
"1980-12-24","297.03","212.91","692.26","290.82","194.51","202.35","216.02"
"1980-12-31","297.03","212.91","692.26","290.82","194.51","202.35","216.02"
"1981-01-07","305.55","215.28","738.75","290.59","201.32","201.63","231.27"
"1981-01-14","305.55","215.28","738.75","290.59","201.32","201.63","231.27"
"1981-01-21","305.55","215.28","738.75","290.59","201.32","201.63","231.27"
"1981-01-28","305.55","215.28","738.75","290.59","201.32","201.63","231.27"
"1981-02-04","309.86","213.11","788.68","286.72","199.89","199.54","228.94"
"1981-02-11","312.73","211.67","821.96","284.14","198.93","198.15","227.39"
"1981-02-18","312.73","211.67","821.96","284.14","198.93","198.15","227.39"
"1981-02-25","312.73","211.67","821.96","284.14","198.93","198.15","227.39"
"1981-03-04","312.15","211.08","822.00","283.95","199.18","196.38","232.51"
"1981-03-11","311.76","210.69","822.02","283.83","199.34","195.20","235.92"
"1981-03-18","311.76","210.69","822.02","283.83","199.34","195.20","235.92"
"1981-03-25","311.76","210.69","822.02","283.83","199.34","195.20","235.92"
"1981-04-01","311.69","210.36","824.18","280.39","200.07","195.60","236.54"
"1981-04-08","311.44","209.06","832.81","266.65","203.00","197.18","239.02"
"1981-04-15","311.44","209.06","832.81","266.65","203.00","197.18","239.02"
"1981-04-22","311.44","209.06","832.81","266.65","203.00","197.18","239.02"
"1981-04-29","311.44","209.06","832.81","266.65","203.00","197.18","239.02"
"1981-05-06","315.06","211.10","845.86","273.69","204.22","197.14","245.43"
"1981-05-13","315.97","211.60","849.12","275.44","204.53","197.13","247.03"
"1981-05-20","315.97","211.60","849.12","275.44","204.53","197.13","247.03"
"1981-05-27","315.97","211.60","849.12","275.44","204.53","197.13","247.03"
"1981-06-03","313.59","210.31","840.26","270.79","203.84","196.99","249.20"
"1981-06-10","312.01","209.45","834.36","267.68","203.39","196.89","250.65"
"1981-06-17","312.01","209.45","834.36","267.68","203.39","196.89","250.65"
"1981-06-24","312.01","209.45","834.36","267.68","203.39","196.89","250.65"
"1981-07-01","311.88","209.56","832.36","265.65","204.75","197.14","251.21"
"1981-07-08","311.38","210.03","824.35","257.52","210.22","198.11","253.49"
"1981-07-15","311.38","210.03","824.35","257.52","210.22","198.11","253.49"
"1981-07-22","311.38","210.03","824.35","257.52","210.22","198.11","253.49"
"1981-07-29","311.38","210.03","824.35","257.52","210.22","198.11","253.49"
"1981-08-05","307.75","206.53","823.48","261.25","204.72","191.85","254.73"
"1981-08-12","305.34","204.20","822.90","263.74","201.04","187.68","255.56"
"1981-08-19","305.34","204.20","822.90","263.74","201.04","187.68","255.56"
"1981-08-26","305.34","204.20","822.90","263.74","201.04","187.68","255.56"
"1981-09-02","303.95","202.82","822.97","263.69","198.55","186.65","246.46"
"1981-09-09","301.86","200.75","823.07","263.62","194.81","185.10","232.82"
"1981-09-16","301.86","200.75","823.07","263.62","194.81","185.10","232.82"
"1981-09-23","301.86","200.75","823.07","263.62","194.81","185.10","232.82"
"1981-09-30","301.86","200.75","823.07","263.62","194.81","185.10","232.82"
"1981-10-07","297.96","197.54","817.81","256.71","191.82","182.87","255.30"
"1981-10-14","297.96","197.54","817.81","256.71","191.82","182.87","255.30"
"1981-10-21","297.96","197.54","817.81","256.71","191.82","182.87","255.30"
"1981-10-28","297.96","197.54","817.81","256.71","191.82","182.87","255.30"
"1981-11-04","297.88","197.55","816.99","252.43","196.21","181.51","252.20"
"1981-11-11","297.82","197.56","816.44","249.57","199.13","180.61","250.13"
"1981-11-18","297.82","197.56","816.44","249.57","199.13","180.61","250.13"
"1981-11-25","297.82","197.56","816.44","249.57","199.13","180.61","250.13"
"1981-12-02","297.03","196.78","816.52","248.30","199.67","178.89","250.44"
"1981-12-09","295.84","195.60","816.64","246.41","200.48","176.31","250.90"
"1981-12-16","295.84","195.60","816.64","246.41","200.48","176.31","250.90"
"1981-12-23","295.84","195.60","816.64","246.41","200.48","176.31","250.90"
"1981-12-30","295.84","195.60","816.64","246.41","200.48","176.31","250.90"
"1982-01-06","295.08","194.22","821.19","242.18","197.53","177.12","264.75"
"1982-01-13","294.90","193.87","822.33","241.12","196.80","177.32","268.22"
"1982-01-20","294.90","193.87","822.33","241.12","196.80","177.32","268.22"
"1982-01-27","294.90","193.87","822.33","241.12","196.80","177.32","268.22"
"1982-02-03","293.51","193.40","815.60","239.92","196.26","177.45","257.05"
"1982-02-10","292.58","193.08","811.12","239.12","195.90","177.53","249.61"
"1982-02-17","292.58","193.08","811.12","239.12","195.90","177.53","249.61"
"1982-02-24","292.58","193.08","811.12","239.12","195.90","177.53","249.61"
"1982-03-03","289.12","190.89","800.91","231.20","193.76","177.42","259.38"
"1982-03-10","286.81","189.43","794.10","225.92","192.34","177.35","265.89"
"1982-03-17","286.81","189.43","794.10","225.92","192.34","177.35","265.89"
"1982-03-24","286.81","189.43","794.10","225.92","192.34","177.35","265.89"
"1982-03-31","286.81","189.43","794.10","225.92","192.34","177.35","265.89"
"1982-04-07","286.19","191.63","775.87","226.00","190.77","183.62","268.22"
"1982-04-14","286.19","191.63","775.87","226.00","190.77","183.62","268.22"
"1982-04-21","286.19","191.63","775.87","226.00","190.77","183.62","268.22"
"1982-04-28","286.19","191.63","775.87","226.00","190.77","183.62","268.22"
"1982-05-05","287.37","192.95","775.81","223.16","191.04","188.09","260.31"
"1982-05-12","288.16","193.83","775.77","221.27","191.21","191.07","255.04"
"1982-05-19","288.16","193.83","775.77","221.27","191.21","191.07","255.04"
"1982-05-26","288.16","193.83","775.77","221.27","191.21","191.07","255.04"
"1982-06-02","287.40","192.97","775.90","215.06","194.23","189.68","254.42"
"1982-06-09","286.26","191.68","776.09","205.74","198.76","187.60","253.49"
"1982-06-16","286.26","191.68","776.09","205.74","198.76","187.60","253.49"
"1982-06-23","286.26","191.68","776.09","205.74","198.76","187.60","253.49"
"1982-06-30","286.26","191.68","776.09","205.74","198.76","187.60","253.49"
"1982-07-07","283.77","188.90","776.28","216.07","189.41","183.27","255.81"
"1982-07-14","283.77","188.90","776.28","216.07","189.41","183.27","255.81"
"1982-07-21","283.77","188.90","776.28","216.07","189.41","183.27","255.81"
"1982-07-28","283.77","188.90","776.28","216.07","189.41","183.27","255.81"
"1982-08-04","281.99","186.97","776.14","218.70","187.67","178.87","257.36"
"1982-08-11","280.80","185.69","776.04","220.45","186.51","175.93","258.40"
"1982-08-18","280.80","185.69","776.04","220.45","186.51","175.93","258.40"
"1982-08-25","280.80","185.69","776.04","220.45","186.51","175.93","258.40"
"1982-09-01","280.93","185.83","776.02","222.36","186.51","175.41","259.02"
"1982-09-08","281.45","186.42","775.94","230.00","186.51","173.30","261.50"
"1982-09-15","281.45","186.42","775.94","230.00","186.51","173.30","261.50"
"1982-09-22","281.45","186.42","775.94","230.00","186.51","173.30","261.50"
"1982-09-29","281.45","186.42","775.94","230.00","186.51","173.30","261.50"
"1982-10-06","279.46","182.83","785.22","228.72","182.26","168.97","264.81"
"1982-10-13","278.96","181.94","787.54","228.41","181.19","167.88","265.63"
"1982-10-20","278.96","181.94","787.54","228.41","181.19","167.88","265.63"
"1982-10-27","278.96","181.94","787.54","228.41","181.19","167.88","265.63"
"1982-11-03","280.55","183.77","786.79","225.59","185.28","170.38","252.45"
"1982-11-10","281.62","184.99","786.29","223.72","188.00","172.04","243.67"
"1982-11-17","281.62","184.99","786.29","223.72","188.00","172.04","243.67"
"1982-11-24","281.62","184.99","786.29","223.72","188.00","172.04","243.67"
"1982-12-01","281.58","185.23","784.48","224.82","188.64","171.55","245.99"
"1982-12-08","281.42","186.17","777.25","229.24","191.19","169.62","255.30"
"1982-12-15","281.42","186.17","777.25","229.24","191.19","169.62","255.30"
"1982-12-22","281.42","186.17","777.25","229.24","191.19","169.62","255.30"
"1982-12-29","281.42","186.17","777.25","229.24","191.19","169.62","255.30"
"1983-01-05","284.49","189.61","777.26","238.46","194.48","170.88","251.58"
"1983-01-12","286.53","191.90","777.27","244.60","196.67","171.73","249.10"
"1983-01-19","286.53","191.90","777.27","244.60","196.67","171.73","249.10"
"1983-01-26","286.53","191.90","777.27","244.60","196.67","171.73","249.10"
"1983-02-02","285.38","192.84","764.59","249.99","194.62","172.71","278.35"
"1983-02-09","283.65","194.26","745.57","258.08","191.54","174.19","322.22"
"1983-02-16","283.65","194.26","745.57","258.08","191.54","174.19","322.22"
"1983-02-23","283.65","194.26","745.57","258.08","191.54","174.19","322.22"
"1983-03-02","283.05","194.34","741.37","254.18","192.58","175.21","327.91"
"1983-03-09","282.15","194.45","735.08","248.34","194.13","176.74","336.43"
"1983-03-16","282.15","194.45","735.08","248.34","194.13","176.74","336.43"
"1983-03-23","282.15","194.45","735.08","248.34","194.13","176.74","336.43"
"1983-03-30","282.15","194.45","735.08","248.34","194.13","176.74","336.43"
"1983-04-06","287.81","198.69","747.99","254.44","196.27","182.53","321.34"
"1983-04-13","289.22","199.75","751.22","255.96","196.81","183.98","317.57"
"1983-04-20","289.22","199.75","751.22","255.96","196.81","183.98","317.57"
"1983-04-27","289.22","199.75","751.22","255.96","196.81","183.98","317.57"
"1983-05-04","291.58","204.29","742.31","261.75","206.01","184.03","321.60"
"1983-05-11","293.15","207.32","736.37","265.60","212.15","184.06","324.29"
