Date,Area_Code,Total_Condo_Sold_Number,Avg_Price,Med_Price
2012-08-01,E08,11,221664,170000
2012-08-01,E09,51,239561,237000
2012-08-01,E10,0,0,0
2012-08-01,E11,15,182967,168000
2012-08-01,W01,20,396395,341500
2012-08-01,W03,4,191600,176200
2012-08-01,W04,22,180239,177000
2012-08-01,W05,30,169373,156000
2012-08-01,W06,52,383835,337500
2012-08-01,W07,2,377500,377500
2012-08-01,W08,53,304699,304000
2012-08-01,W09,7,174557,144000
2012-08-01,W10,24,162312,165000
2012-08-01,E07,20,237495,241500
2012-08-01,E06,1,439000,439000
2012-08-01,W02,13,328881,313000
2012-08-01,E04,32,195768,195000
2012-08-01,E05,31,258348,235000
2012-08-01,C04,19,393553,325000
2012-08-01,C06,7,439996,345000
2012-08-01,C07,43,359692,348000
2012-08-01,C08,99,389905,355000
2012-08-01,C09,5,937778,485000
2012-08-01,C10,24,428392,397000
2012-08-01,C11,15,214833,206000
2012-08-01,C03,3,1105000,1250000
2012-08-01,C01,249,387532,360000
2012-08-01,C13,30,327610,297450
2012-08-01,C14,87,395224,355000
2012-08-01,C15,56,326802,301500
2012-08-01,E01,7,412786,377000
2012-08-01,E02,4,472878,458500
2012-08-01,E03,10,191500,137750
2012-08-01,C12,2,517500,517500
2012-09-01,E08,10,165150,157500
2012-09-01,E09,34,243650,249250
2012-09-01,E10,1,214900,214900
2012-09-01,E11,12,179625,164250
2012-09-01,W01,20,400072,359950
2012-09-01,W02,6,430750,451500
2012-09-01,E07,31,214223,223000
2012-09-01,W04,15,181773,180000
2012-09-01,W05,17,169735,140000
2012-09-01,W07,5,488600,445000
2012-09-01,W08,35,327054,295000
2012-09-01,W09,9,254222,228000
2012-09-01,W10,23,180083,174000
2012-09-01,W03,2,197500,197500
2012-09-01,W06,39,390785,323000
2012-09-01,E06,2,432500,432500
2012-09-01,E03,6,141683,136000
2012-09-01,C01,229,418428,369000
2012-09-01,E05,28,262295,230500
2012-09-01,C02,30,891607,601500
2012-09-01,C03,6,398833,392500
2012-09-01,C04,11,588082,439000
2012-09-01,C06,11,369862,346500
2012-09-01,C07,40,344223,322500
2012-09-01,C08,98,425260,361250
2012-09-01,E04,21,172095,162500
2012-09-01,C10,26,438181,412000
2012-09-01,C11,9,242611,224000
2012-09-01,C12,5,983980,402000
2012-09-01,C13,20,322250,282500
2012-09-01,C14,76,396163,347000
2012-09-01,C15,33,335936,320000
2012-09-01,E02,2,496000,496000
2012-09-01,C09,7,594357,460000
2012-09-01,E01,15,433847,431500
2012-10-01,C15,51,415439,336000
2012-10-01,C14,83,375074,345800
2012-10-01,C13,36,306761,259000
2012-10-01,C12,8,703063,476500
2012-10-01,C11,21,204167,180000
2012-10-01,C10,27,432922,410000
2012-10-01,C07,46,342658,337500
2012-10-01,C08,120,428742,375500
2012-10-01,E01,11,406445,415000
2012-10-01,C06,8,336250,342500
2012-10-01,C04,18,400011,327500
2012-10-01,C03,5,688400,540000
2012-10-01,C02,36,680066,526500
2012-10-01,C01,246,412209,375500
2012-10-01,C09,13,662944,679000
2012-10-01,E02,6,387650,374500
2012-10-01,E06,1,476000,476000
2012-10-01,E04,29,168286,150000
2012-10-01,W10,22,177318,174500
2012-10-01,W09,15,159017,108000
2012-10-01,W08,47,313004,304900
2012-10-01,W07,2,378500,378500
2012-10-01,W06,52,372428,332500
2012-10-01,W05,15,172567,160000
2012-10-01,W04,20,175188,170000
2012-10-01,W03,8,245500,233500
2012-10-01,W02,7,374914,349000
2012-10-01,W01,30,366097,324000
2012-10-01,E10,4,159563,171125
2012-10-01,E09,44,243869,246250
2012-10-01,E08,14,200464,156000
2012-10-01,E07,25,214880,227000
2012-10-01,E05,32,248325,231250
2012-10-01,E03,14,198286,158750
2012-10-01,E11,25,164230,160000
2012-11-01,W07,1,549000,549000
2012-11-01,E04,24,215603,206500
2012-11-01,E05,23,251564,239980
2012-11-01,E06,2,352625,352625
2012-11-01,E07,23,218261,219000
2012-11-01,E08,13,200948,162000
2012-11-01,E09,42,239283,244950
2012-11-01,E10,3,157000,173500
2012-11-01,E03,7,169400,144000
2012-11-01,E11,15,157327,139900
2012-11-01,W02,21,348080,332000
2012-11-01,W03,6,239333,240500
2012-11-01,W04,19,206363,195000
2012-11-01,W05,26,171604,161500
2012-11-01,W06,35,391188,340000
2012-11-01,W08,50,299528,293500
2012-11-01,W01,26,394709,370000
2012-11-01,W09,15,218567,131000
2012-11-01,E02,5,306000,283000
2012-11-01,C15,32,412159,349400
2012-11-01,C01,211,432578,375000
2012-11-01,C02,17,711075,545000
2012-11-01,C03,2,597500,597500
2012-11-01,C04,12,429917,305000
2012-11-01,C06,13,355183,308000
2012-11-01,E01,8,386500,375000
2012-11-01,C07,47,361702,342000
2012-11-01,C09,12,658296,604500
2012-11-01,C10,35,414355,357000
2012-11-01,C11,22,216109,178500
2012-11-01,C12,3,924333,670000
2012-11-01,C13,31,306874,287000
2012-11-01,C14,62,360714,347500
2012-11-01,C08,98,378456,349000
2012-11-01,W10,26,180456,164500
2012-12-01,W10,12,148000,145750
2012-12-01,W09,8,96016,103565
2012-12-01,C02,15,543027,478000
2012-12-01,E06,0,0,0
2012-12-01,E07,16,220825,226600
2012-12-01,E08,8,141750,143500
2012-12-01,E09,22,227932,234500
2012-12-01,E11,6,165958,180375
2012-12-01,W01,12,398956,347000
2012-12-01,E05,16,244725,227000
2012-12-01,W02,7,295343,270000
2012-12-01,W04,11,202282,182500
2012-12-01,W05,21,164645,132500
2012-12-01,W06,26,372689,330850
2012-12-01,W07,1,385000,385000
2012-12-01,C01,141,429829,370000
2012-12-01,W08,39,290254,278000
2012-12-01,W03,5,278700,295000
2012-12-01,E04,20,186395,154250
2012-12-01,E10,3,101333,82000
2012-12-01,E02,8,390813,353250
2012-12-01,E03,9,190444,140000
2012-12-01,C04,10,586200,246000
2012-12-01,C06,7,320913,317500
2012-12-01,C07,29,315779,293000
2012-12-01,C08,69,415350,345000
2012-12-01,C09,7,483143,396000
2012-12-01,C10,17,432129,405000
2012-12-01,C03,4,437000,405000
2012-12-01,C12,3,634333,580000
2012-12-01,C13,16,305488,272450
2012-12-01,C14,61,366116,356000
2012-12-01,C15,36,320064,306500
2012-12-01,E01,5,360080,400400
2012-12-01,C11,10,220130,211000
2013-01-01,E02,1,663000,663000
2013-01-01,E01,4,333500,331000
2013-01-01,C15,39,357015,330000
2013-01-01,C14,69,376429,374500
2013-01-01,C13,15,301127,276000
2013-01-01,C12,2,1015500,1015500
2013-01-01,C11,14,234584,237500
2013-01-01,C08,55,402080,370000
2013-01-01,C09,4,647250,650000
2013-01-01,C07,36,330129,332500
2013-01-01,C06,7,317986,310000
2013-01-01,C03,1,345000,345000
2013-01-01,C04,8,377813,387500
2013-01-01,E03,8,250538,178000
2013-01-01,C10,24,452506,418998
2013-01-01,E04,14,162522,138893
2013-01-01,W09,16,165613,132100
2013-01-01,E06,1,232000,232000
2013-01-01,W10,20,162545,152500
2013-01-01,C02,13,732846,696000
2013-01-01,W07,2,348250,348250
2013-01-01,W06,29,390462,334900
2013-01-01,W05,9,212211,198000
2013-01-01,W04,12,194242,182500
2013-01-01,E05,19,251652,226000
2013-01-01,W03,8,240375,221500
2013-01-01,W01,11,395536,340000
2013-01-01,E11,14,161071,155000
2013-01-01,E10,4,153750,172500
2013-01-01,E09,29,247417,248000
2013-01-01,E08,17,231069,185180
2013-01-01,E07,23,226830,229000
2013-01-01,W02,7,291614,296000
2013-01-01,C01,159,403082,368000
2013-01-01,W08,36,307519,298750
2013-02-01,E09,39,236807,238000
2013-02-01,E06,2,238500,238500
2013-02-01,E07,22,231295,227750
2013-02-01,E08,17,169729,161800
2013-02-01,E10,5,154000,170000
2013-02-01,W01,13,364869,358000
2013-02-01,W02,9,321778,296000
2013-02-01,E04,21,173067,155000
2013-02-01,W03,1,282000,282000
2013-02-01,W05,17,189029,159000
2013-02-01,W06,50,378056,332500
2013-02-01,W07,1,346000,346000
2013-02-01,W08,50,308058,296000
2013-02-01,W09,19,183132,165000
2013-02-01,W10,23,187191,182000
2013-02-01,W04,17,185433,174000
2013-02-01,E03,11,241864,143000
2013-02-01,E05,28,256879,252500
2013-02-01,E01,12,464475,451000
2013-02-01,C01,213,421310,378800
2013-02-01,C02,22,654950,516500
2013-02-01,C03,3,435000,465000
2013-02-01,C04,19,507978,470000
2013-02-01,C06,2,297250,297250
2013-02-01,C07,46,338146,327750
2013-02-01,E02,8,485000,485000
2013-02-01,C09,6,644917,667500
2013-02-01,C08,78,371904,351225
2013-02-01,C11,19,210368,199000
2013-02-01,C12,6,875500,494000
2013-02-01,C13,19,302711,292000
2013-02-01,C14,86,397024,344000
2013-02-01,C15,32,375978,316500
2013-02-01,C10,26,426085,408000
2013-03-01,C12,4,749750,757500
2013-03-01,C08,122,417904,384200
2013-03-01,C11,23,259844,229000
2013-03-01,C10,32,423262,415506
2013-03-01,C09,6,794150,540000
2013-03-01,C07,41,365044,350000
2013-03-01,E02,8,394500,387500
2013-03-01,C04,17,474618,432500
2013-03-01,C03,3,404000,445000
2013-03-01,C02,26,839260,737450
2013-03-01,C01,305,436900,384000
2013-03-01,C13,37,318216,290000
2013-03-01,C06,13,323570,326000
2013-03-01,C15,61,338313,332000
2013-03-01,C14,103,380684,362000
2013-03-01,W07,2,1011250,1011250
2013-03-01,W10,26,163635,166500
2013-03-01,W09,17,183429,117000
2013-03-01,W08,73,333853,300000
2013-03-01,W06,49,393139,335000
2013-03-01,W05,17,196582,174000
2013-03-01,W04,25,179064,155000
2013-03-01,W03,8,243688,226500
2013-03-01,W01,13,425731,319000
2013-03-01,E11,18,156911,153000
2013-03-01,W02,18,425783,417950
2013-03-01,E09,51,251414,248000
2013-03-01,E08,15,192633,160000
2013-03-01,E07,32,220958,225000
2013-03-01,E06,3,531800,419900
2013-03-01,E05,40,273482,243350
2013-03-01,E04,32,179916,166500
2013-03-01,E03,5,291900,194000
2013-03-01,E10,5,158600,158000
2013-03-01,E01,16,415697,359000
2013-04-01,E08,16,169906,159000
2013-04-01,E04,34,197667,186500
2013-04-01,E03,21,202948,150000
2013-04-01,E05,43,266367,261000
2013-04-01,E06,2,294250,294250
2013-04-01,E07,33,250212,235000
2013-04-01,W08,79,307610,295000
2013-04-01,E10,4,189250,191500
2013-04-01,W01,16,433100,362000
2013-04-01,W02,17,368171,376500
2013-04-01,W06,64,375582,333375
2013-04-01,E02,14,507371,464250
2013-04-01,W07,4,788750,363750
2013-04-01,E09,50,251772,246000
2013-04-01,E01,18,414306,377000
2013-04-01,C06,21,315900,294000
2013-04-01,C14,98,376254,353250
2013-04-01,C13,38,338068,276500
2013-04-01,C12,7,501829,480000
2013-04-01,C11,29,225712,179786
2013-04-01,C10,49,466089,435000
2013-04-01,C09,14,981993,609000
2013-04-01,C08,133,414956,385000
2013-04-01,C07,47,354811,337000
2013-04-01,C04,28,463314,379650
2013-04-01,C03,8,847500,721000
2013-04-01,C02,42,919821,677500
2013-04-01,C01,360,421313,376750
2013-04-01,W05,31,199613,160000
2013-04-01,C15,65,378769,305000
2013-04-01,W09,18,203078,193500
2013-04-01,W10,22,183907,180000
2013-04-01,W04,22,206048,180000
2013-04-01,W03,8,278750,287500
2013-05-01,E08,12,194883,185500
2013-05-01,E09,61,251331,250000
2013-05-01,E10,4,177750,177000
2013-05-01,E11,14,166136,156000
2013-05-01,W01,13,385846,364000
2013-05-01,W02,15,378193,410000
2013-05-01,W03,6,274417,298250
2013-05-01,W04,24,220354,202000
2013-05-01,W05,29,218131,191000
2013-05-01,W06,76,357765,331450
2013-05-01,W07,0,0,0
2013-05-01,W08,80,341753,304450
2013-05-01,W09,17,170071,117000
2013-05-01,W10,46,159452,168000
2013-05-01,E07,38,238165,231500
2013-05-01,E06,4,345625,365000
2013-05-01,C01,334,431293,374000
2013-05-01,E04,37,182288,184500
2013-05-01,C02,45,692042,524000
2013-05-01,C03,10,690150,699000
2013-05-01,C04,23,532922,467000
2013-05-01,C06,17,297076,287000
2013-05-01,C07,58,346253,337450
2013-05-01,E05,28,247763,228000
2013-05-01,C09,18,509327,433000
2013-05-01,C10,29,516948,499000
2013-05-01,C08,157,425322,400000
2013-05-01,C12,11,665672,480000
2013-05-01,C13,37,320265,304000
2013-05-01,C14,121,397327,385000
2013-05-01,C15,58,365264,337000
2013-05-01,E01,21,483285,499900
2013-05-01,E02,13,464800,490000
2013-05-01,E03,9,187144,148800
2013-05-01,C11,34,250625,219750
2013-06-01,E06,2,356000,356000
2013-06-01,E07,33,246115,243000
2013-06-01,E08,19,193732,183500
2013-06-01,E09,44,239259,241400
2013-06-01,E10,1,227000,227000
2013-06-01,W02,17,396288,343000
2013-06-01,W10,29,163483,172000
2013-06-01,W04,22,174552,166250
2013-06-01,W05,21,152895,144500
2013-06-01,W06,53,425935,345000
2013-06-01,W07,5,416500,392000
2013-06-01,W08,71,331044,310000
2013-06-01,W09,17,209382,237000
2013-06-01,W03,5,260600,245000
2013-06-01,E05,41,268605,265000
2013-06-01,W01,22,359037,347750
2013-06-01,E03,14,209929,148250
2013-06-01,E04,32,183918,165500
2013-06-01,C01,308,417955,373000
2013-06-01,C02,27,982654,525000
2013-06-01,C03,4,451125,458750
2013-06-01,C04,16,494013,422500
2013-06-01,C06,20,307365,294000
2013-06-01,C07,45,338918,318000
2013-06-01,C08,131,409142,372800
2013-06-01,E02,6,371333,358500
2013-06-01,C10,41,453088,425000
2013-06-01,C11,22,212891,186000
2013-06-01,C12,9,621967,544500
2013-06-01,C13,38,341051,312200
2013-06-01,C14,110,377675,354500
2013-06-01,C15,56,353394,303500
2013-06-01,C09,9,835333,601000
2013-06-01,E01,22,402050,388500
2013-07-01,E05,39,258192,245000
2013-07-01,E06,4,427128,432000
2013-07-01,E07,36,241050,237000
2013-07-01,E08,23,176713,172000
2013-07-01,E09,54,242529,240500
2013-07-01,W03,9,254222,242000
2013-07-01,W02,14,411679,449000
2013-07-01,E04,34,202079,192500
2013-07-01,W04,18,202622,191000
2013-07-01,W05,22,201114,181000
2013-07-01,W06,56,384430,333500
2013-07-01,W07,3,678667,615000
2013-07-01,W01,19,389447,365000
2013-07-01,E03,13,193954,148000
2013-07-01,C14,122,374667,360500
2013-07-01,E01,20,431965,405200
2013-07-01,C15,64,387957,342500
2013-07-01,C13,40,312999,294000
2013-07-01,C12,8,788502,387500
2013-07-01,C11,23,220909,208000
2013-07-01,C10,34,437662,430500
2013-07-01,C08,130,384874,363500
2013-07-01,C07,65,334728,320000
2013-07-01,C06,13,335885,340000
2013-07-01,C04,23,416376,330000
2013-07-01,C03,7,447857,460000
2013-07-01,C02,35,863982,524600
2013-07-01,C01,298,414030,375000
2013-07-01,E02,9,425989,403000
2013-07-01,C09,10,616650,512500
2013-07-01,W09,13,140838,135500
2013-07-01,W08,49,318128,298000
2013-07-01,W10,25,178168,174000
2013-08-01,W09,14,224214,254000
2013-08-01,C02,28,712301,494450
2013-08-01,C03,3,295000,310000
2013-08-01,C04,12,585750,333500
2013-08-01,C06,10,363110,367000
2013-08-01,C07,49,346455,323000
2013-08-01,C08,134,397670,394500
2013-08-01,C09,7,493571,440000
2013-08-01,C10,27,453570,440000
2013-08-01,C11,23,216626,193000
2013-08-01,C12,7,525714,525000
2013-08-01,C13,32,309149,258000
2013-08-01,C14,104,368897,344000
2013-08-01,C15,47,321808,303000
2013-08-01,E01,8,366563,291000
2013-08-01,E02,5,609600,490000
2013-08-01,E04,40,191045,173000
2013-08-01,C01,300,444047,387000
2013-08-01,W08,63,297551,270000
2013-08-01,W07,5,443500,510000
2013-08-01,W06,65,385445,325000
2013-08-01,W05,32,216344,195000
2013-08-01,W04,25,214952,187000
2013-08-01,W03,6,291250,296250
2013-08-01,W10,30,163840,161500
2013-08-01,W02,17,352841,344000
2013-08-01,E11,17,171459,170000
2013-08-01,E10,6,161983,170500
2013-08-01,E09,51,237757,238500
2013-08-01,E08,11,176609,163000
2013-08-01,E07,35,228119,233500
2013-08-01,E06,0,0,0
2013-08-01,W01,22,457399,397000
2013-08-01,E05,39,246037,235000
2013-08-01,E03,6,274000,160500
2013-09-01,C01,286,430976,383000
2013-09-01,C04,8,461125,376000
2013-09-01,C06,10,330940,336500
2013-09-01,C07,53,379673,359800
2013-09-01,C08,103,436445,409700
2013-09-01,C09,11,754864,667000
2013-09-01,C10,21,542968,390000
2013-09-01,C11,21,229500,199999
2013-09-01,C12,8,535850,429500
2013-09-01,C13,23,296517,280000
2013-09-01,C14,98,368466,355500
2013-09-01,C15,62,344541,343000
2013-09-01,E01,12,438666,421000
2013-09-01,E02,9,544767,512500
2013-09-01,E03,12,199917,155500
2013-09-01,C03,5,443798,434990
2013-09-01,E04,42,175707,166250
2013-09-01,E06,1,433000,433000
2013-09-01,E07,38,230226,238000
2013-09-01,E08,19,181542,175000
2013-09-01,E09,46,246729,246625
2013-09-01,E10,4,164250,157500
2013-09-01,W01,19,415315,371500
2013-09-01,W02,10,359420,346000
2013-09-01,W03,7,297571,290000
2013-09-01,W04,26,240981,236000
2013-09-01,W05,16,182313,181000
2013-09-01,W06,62,359230,335500
2013-09-01,W07,3,369133,370000
2013-09-01,W08,53,330140,329900
2013-09-01,W09,9,153778,109000
2013-09-01,E05,30,267083,236100
2013-09-01,C02,30,703030,586000
2013-09-01,W10,26,162185,164000
2013-10-01,W09,16,228047,242500
2013-10-01,E05,28,274407,287250
2013-10-01,E06,4,276250,237500
2013-10-01,E07,37,240324,234000
2013-10-01,E08,16,218419,196000
2013-10-01,E09,50,251513,241500
2013-10-01,E10,4,156000,152000
2013-10-01,W10,32,164837,171750
2013-10-01,E11,14,164321,165500
2013-10-01,W02,17,318135,310000
2013-10-01,W03,8,251625,242500
2013-10-01,W04,20,200065,180500
2013-10-01,W05,21,236499,240000
2013-10-01,W06,66,431245,351500
2013-10-01,W07,3,578500,687500
2013-10-01,W01,27,350493,331000
2013-10-01,C01,300,437855,387750
2013-10-01,E04,29,199707,198000
